material_id,date_consumed,raw_material_name,unit,quantity_consumed
RM026,2025-01-26,White Sugar,kg,7.8
RM026,2025-01-27,White Sugar,kg,7.7
RM026,2025-01-28,White Sugar,kg,6.21
RM026,2025-01-29,White Sugar,kg,7.01
RM026,2025-01-30,White Sugar,kg,6.41
RM026,2025-01-31,White Sugar,kg,7.57
RM026,2025-02-01,White Sugar,kg,7.6
RM026,2025-02-02,White Sugar,kg,8.1
RM026,2025-02-03,White Sugar,kg,5.9
RM026,2025-02-04,White Sugar,kg,6.04
RM026,2025-02-05,White Sugar,kg,6.97
RM026,2025-02-06,White Sugar,kg,7.54
RM026,2025-02-07,White Sugar,kg,7.68
RM026,2025-02-08,White Sugar,kg,7.68
RM026,2025-02-09,White Sugar,kg,6.3
RM026,2025-02-10,White Sugar,kg,5.23
RM026,2025-02-11,White Sugar,kg,6.13
RM026,2025-02-12,White Sugar,kg,7.52
RM026,2025-02-13,White Sugar,kg,5.94
RM026,2025-02-14,White Sugar,kg,9.07
RM026,2025-02-15,White Sugar,kg,9.56
RM026,2025-02-16,White Sugar,kg,8.8
RM026,2025-02-17,White Sugar,kg,6.61
RM026,2025-02-18,White Sugar,kg,7.36
RM026,2025-02-19,White Sugar,kg,6.95
RM026,2025-02-20,White Sugar,kg,7.46
RM026,2025-02-21,White Sugar,kg,8.04
RM026,2025-02-22,White Sugar,kg,8.18
RM026,2025-02-23,White Sugar,kg,8.7
RM026,2025-02-24,White Sugar,kg,7.17
RM026,2025-02-25,White Sugar,kg,7.33
RM026,2025-02-26,White Sugar,kg,6.89
RM026,2025-02-27,White Sugar,kg,7.07
RM026,2025-02-28,White Sugar,kg,8.95
RM026,2025-03-01,White Sugar,kg,8.13
RM026,2025-03-02,White Sugar,kg,6.66
RM026,2025-03-03,White Sugar,kg,6.09
RM026,2025-03-04,White Sugar,kg,7.41
RM026,2025-03-05,White Sugar,kg,6.55
RM026,2025-03-06,White Sugar,kg,6.84
RM026,2025-03-07,White Sugar,kg,7.42
RM026,2025-03-08,White Sugar,kg,9.0
RM026,2025-03-09,White Sugar,kg,6.89
RM026,2025-03-10,White Sugar,kg,6.23
RM026,2025-03-11,White Sugar,kg,6.57
RM026,2025-03-12,White Sugar,kg,6.42
RM026,2025-03-13,White Sugar,kg,6.67
RM026,2025-03-14,White Sugar,kg,8.63
RM026,2025-03-15,White Sugar,kg,8.41
RM026,2025-03-16,White Sugar,kg,8.04
RM026,2025-03-17,White Sugar,kg,6.34
RM026,2025-03-18,White Sugar,kg,7.12
RM026,2025-03-19,White Sugar,kg,7.99
RM026,2025-03-20,White Sugar,kg,7.38
RM026,2025-03-21,White Sugar,kg,8.06
RM026,2025-03-22,White Sugar,kg,9.49
RM026,2025-03-23,White Sugar,kg,7.67
RM026,2025-03-24,White Sugar,kg,7.1
RM026,2025-03-25,White Sugar,kg,7.0
RM026,2025-03-26,White Sugar,kg,8.15
RM026,2025-03-27,White Sugar,kg,7.44
RM026,2025-03-28,White Sugar,kg,7.6
RM026,2025-03-29,White Sugar,kg,8.91
RM026,2025-03-30,White Sugar,kg,7.14
RM026,2025-03-31,White Sugar,kg,5.77
RM026,2025-04-01,White Sugar,kg,7.76
RM026,2025-04-02,White Sugar,kg,6.65
RM026,2025-04-03,White Sugar,kg,7.0
RM026,2025-04-04,White Sugar,kg,7.48
RM026,2025-04-05,White Sugar,kg,8.4
RM026,2025-04-06,White Sugar,kg,7.53
RM026,2025-04-07,White Sugar,kg,5.62
RM026,2025-04-08,White Sugar,kg,7.0
RM026,2025-04-09,White Sugar,kg,6.82
RM026,2025-04-10,White Sugar,kg,8.3
RM026,2025-04-11,White Sugar,kg,6.76
RM026,2025-04-12,White Sugar,kg,6.57
RM026,2025-04-13,White Sugar,kg,6.55
RM026,2025-04-14,White Sugar,kg,6.07
RM026,2025-04-15,White Sugar,kg,5.16
RM026,2025-04-16,White Sugar,kg,7.25
RM026,2025-04-17,White Sugar,kg,7.14
RM026,2025-04-18,White Sugar,kg,7.98
RM026,2025-04-19,White Sugar,kg,7.99
RM026,2025-04-20,White Sugar,kg,8.8
RM026,2025-04-21,White Sugar,kg,6.28
RM026,2025-04-22,White Sugar,kg,8.54
RM026,2025-04-23,White Sugar,kg,6.96
RM026,2025-04-24,White Sugar,kg,7.62
RM026,2025-04-25,White Sugar,kg,7.53
RM026,2025-04-26,White Sugar,kg,7.61
RM026,2025-04-27,White Sugar,kg,8.0
RM026,2025-04-28,White Sugar,kg,5.76
RM026,2025-04-29,White Sugar,kg,7.39
RM026,2025-04-30,White Sugar,kg,7.06
RM026,2025-05-01,White Sugar,kg,7.56
RM026,2025-05-02,White Sugar,kg,7.44
RM026,2025-05-03,White Sugar,kg,8.94
RM026,2025-05-04,White Sugar,kg,7.3
RM026,2025-05-05,White Sugar,kg,6.53
RM026,2025-05-06,White Sugar,kg,6.55
RM026,2025-05-07,White Sugar,kg,5.86
RM026,2025-05-08,White Sugar,kg,7.56
RM026,2025-05-09,White Sugar,kg,7.96
RM026,2025-05-10,White Sugar,kg,7.55
RM026,2025-05-11,White Sugar,kg,8.52
RM026,2025-05-12,White Sugar,kg,5.61
RM026,2025-05-13,White Sugar,kg,6.59
RM026,2025-05-14,White Sugar,kg,6.97
RM026,2025-05-15,White Sugar,kg,6.77
RM026,2025-05-16,White Sugar,kg,6.88
RM026,2025-05-17,White Sugar,kg,7.33
RM026,2025-05-18,White Sugar,kg,8.23
RM026,2025-05-19,White Sugar,kg,6.19
RM026,2025-05-20,White Sugar,kg,6.52
RM026,2025-05-21,White Sugar,kg,6.93
RM026,2025-05-22,White Sugar,kg,7.95
RM026,2025-05-23,White Sugar,kg,9.77
RM026,2025-05-24,White Sugar,kg,8.61
RM026,2025-05-25,White Sugar,kg,7.7
RM026,2025-05-26,White Sugar,kg,7.85
RM026,2025-05-27,White Sugar,kg,7.39
RM026,2025-05-28,White Sugar,kg,6.89
RM026,2025-05-29,White Sugar,kg,6.95
RM026,2025-05-30,White Sugar,kg,9.92
RM026,2025-05-31,White Sugar,kg,8.98
RM026,2025-06-01,White Sugar,kg,6.8
RM026,2025-06-02,White Sugar,kg,6.39
RM026,2025-06-03,White Sugar,kg,6.15
RM026,2025-06-04,White Sugar,kg,5.78
RM026,2025-06-05,White Sugar,kg,7.33
RM026,2025-06-06,White Sugar,kg,7.35
RM026,2025-06-07,White Sugar,kg,7.67
RM026,2025-06-08,White Sugar,kg,6.47
RM026,2025-06-09,White Sugar,kg,6.06
RM026,2025-06-10,White Sugar,kg,6.29
RM026,2025-06-11,White Sugar,kg,5.82
RM026,2025-06-12,White Sugar,kg,7.47
RM026,2025-06-13,White Sugar,kg,6.89
RM026,2025-06-14,White Sugar,kg,8.28
RM026,2025-06-15,White Sugar,kg,7.24
RM026,2025-06-16,White Sugar,kg,5.69
RM026,2025-06-17,White Sugar,kg,6.63
RM026,2025-06-18,White Sugar,kg,7.28
RM026,2025-06-19,White Sugar,kg,7.17
RM026,2025-06-20,White Sugar,kg,8.08
RM026,2025-06-21,White Sugar,kg,7.92
RM026,2025-06-22,White Sugar,kg,7.81
RM026,2025-06-23,White Sugar,kg,6.24
RM026,2025-06-24,White Sugar,kg,8.16
RM026,2025-06-25,White Sugar,kg,6.7
RM026,2025-06-26,White Sugar,kg,7.55
RM026,2025-06-27,White Sugar,kg,8.31
RM026,2025-06-28,White Sugar,kg,9.77
RM026,2025-06-29,White Sugar,kg,8.45
RM026,2025-06-30,White Sugar,kg,6.13
RM026,2025-07-01,White Sugar,kg,5.7
RM026,2025-07-02,White Sugar,kg,6.12
RM026,2025-07-03,White Sugar,kg,6.6
RM026,2025-07-04,White Sugar,kg,7.26
RM026,2025-07-05,White Sugar,kg,8.16
RM026,2025-07-06,White Sugar,kg,6.71
RM026,2025-07-07,White Sugar,kg,6.31
RM026,2025-07-08,White Sugar,kg,6.52
RM026,2025-07-09,White Sugar,kg,6.68
RM026,2025-07-10,White Sugar,kg,7.25
RM026,2025-07-11,White Sugar,kg,6.87
RM026,2025-07-12,White Sugar,kg,9.12
RM026,2025-07-13,White Sugar,kg,7.07
RM026,2025-07-14,White Sugar,kg,6.13
RM026,2025-07-15,White Sugar,kg,6.23
RM026,2025-07-16,White Sugar,kg,8.14
RM026,2025-07-17,White Sugar,kg,6.29
RM026,2025-07-18,White Sugar,kg,7.66
RM026,2025-07-19,White Sugar,kg,8.28
RM026,2025-07-20,White Sugar,kg,7.59
RM026,2025-07-21,White Sugar,kg,5.9
RM026,2025-07-22,White Sugar,kg,7.63
RM026,2025-07-23,White Sugar,kg,7.11
RM026,2025-07-24,White Sugar,kg,7.1
RM026,2025-07-25,White Sugar,kg,7.74
RM026,2025-07-26,White Sugar,kg,9.11
RM026,2025-07-27,White Sugar,kg,7.59
RM026,2025-07-28,White Sugar,kg,6.06
RM026,2025-07-29,White Sugar,kg,6.17
RM026,2025-07-30,White Sugar,kg,6.15
RM026,2025-07-31,White Sugar,kg,7.15
RM026,2025-08-01,White Sugar,kg,7.35
RM026,2025-08-02,White Sugar,kg,8.86
RM026,2025-08-03,White Sugar,kg,7.02
RM026,2025-08-04,White Sugar,kg,6.85
RM026,2025-08-05,White Sugar,kg,6.73
RM026,2025-08-06,White Sugar,kg,5.45
RM026,2025-08-07,White Sugar,kg,7.06
RM026,2025-08-08,White Sugar,kg,6.82
RM026,2025-08-09,White Sugar,kg,8.94
RM026,2025-08-10,White Sugar,kg,6.53
RM026,2025-08-11,White Sugar,kg,5.52
RM026,2025-08-12,White Sugar,kg,7.46
RM026,2025-08-13,White Sugar,kg,6.69
RM026,2025-08-14,White Sugar,kg,6.97
RM026,2025-08-15,White Sugar,kg,7.62
RM026,2025-08-16,White Sugar,kg,6.64
RM026,2025-08-17,White Sugar,kg,8.15
RM026,2025-08-18,White Sugar,kg,5.86
RM026,2025-08-19,White Sugar,kg,6.32
RM026,2025-08-20,White Sugar,kg,7.2
RM026,2025-08-21,White Sugar,kg,8.27
RM026,2025-08-22,White Sugar,kg,8.87
RM026,2025-08-23,White Sugar,kg,9.0
RM026,2025-08-24,White Sugar,kg,8.26
RM026,2025-08-25,White Sugar,kg,6.29
RM026,2025-08-26,White Sugar,kg,7.75
RM026,2025-08-27,White Sugar,kg,7.4
RM026,2025-08-28,White Sugar,kg,8.47
RM026,2025-08-29,White Sugar,kg,9.54
RM026,2025-08-30,White Sugar,kg,7.95
RM026,2025-08-31,White Sugar,kg,6.98
RM026,2025-09-01,White Sugar,kg,6.21
RM026,2025-09-02,White Sugar,kg,6.47
RM026,2025-09-03,White Sugar,kg,6.3
RM026,2025-09-04,White Sugar,kg,6.5
RM026,2025-09-05,White Sugar,kg,7.69
RM026,2025-09-06,White Sugar,kg,7.14
RM026,2025-09-07,White Sugar,kg,7.29
RM026,2025-09-08,White Sugar,kg,6.13
RM026,2025-09-09,White Sugar,kg,5.85
RM026,2025-09-10,White Sugar,kg,5.89
RM026,2025-09-11,White Sugar,kg,7.63
RM026,2025-09-12,White Sugar,kg,7.35
RM026,2025-09-13,White Sugar,kg,7.73
RM026,2025-09-14,White Sugar,kg,7.17
RM026,2025-09-15,White Sugar,kg,6.95
RM026,2025-09-16,White Sugar,kg,6.45
RM026,2025-09-17,White Sugar,kg,6.51
RM026,2025-09-18,White Sugar,kg,7.17
RM026,2025-09-19,White Sugar,kg,8.72
RM026,2025-09-20,White Sugar,kg,8.89
RM026,2025-09-21,White Sugar,kg,8.32
RM026,2025-09-22,White Sugar,kg,7.69
RM026,2025-09-23,White Sugar,kg,6.9
RM026,2025-09-24,White Sugar,kg,8.47
RM026,2025-09-25,White Sugar,kg,8.13
RM026,2025-09-26,White Sugar,kg,9.63
RM026,2025-09-27,White Sugar,kg,9.1
RM026,2025-09-28,White Sugar,kg,7.77
RM026,2025-09-29,White Sugar,kg,5.68
RM026,2025-09-30,White Sugar,kg,7.29
RM026,2025-10-01,White Sugar,kg,6.55
RM026,2025-10-02,White Sugar,kg,6.99
RM026,2025-10-03,White Sugar,kg,8.96
RM026,2025-10-04,White Sugar,kg,7.89
RM026,2025-10-05,White Sugar,kg,7.52
RM026,2025-10-06,White Sugar,kg,6.15
RM026,2025-10-07,White Sugar,kg,6.36
RM026,2025-10-08,White Sugar,kg,6.52
RM026,2025-10-09,White Sugar,kg,7.32
RM026,2025-10-10,White Sugar,kg,7.04
RM026,2025-10-11,White Sugar,kg,7.77
RM026,2025-10-12,White Sugar,kg,6.9
RM026,2025-10-13,White Sugar,kg,5.72
RM026,2025-10-14,White Sugar,kg,6.57
RM026,2025-10-15,White Sugar,kg,6.3
RM026,2025-10-16,White Sugar,kg,6.95
RM026,2025-10-17,White Sugar,kg,7.38
RM026,2025-10-18,White Sugar,kg,9.12
RM026,2025-10-19,White Sugar,kg,7.91
RM026,2025-10-20,White Sugar,kg,6.19
RM026,2025-10-21,White Sugar,kg,7.4
RM026,2025-10-22,White Sugar,kg,7.43
RM026,2025-10-23,White Sugar,kg,7.24
RM026,2025-10-24,White Sugar,kg,7.6
RM026,2025-10-25,White Sugar,kg,8.94
RM026,2025-10-26,White Sugar,kg,7.64
RM026,2025-10-27,White Sugar,kg,6.74
RM026,2025-10-28,White Sugar,kg,7.14
RM026,2025-10-29,White Sugar,kg,7.91
RM026,2025-10-30,White Sugar,kg,7.89
RM026,2025-10-31,White Sugar,kg,8.8
RM026,2025-11-01,White Sugar,kg,8.66
RM026,2025-11-02,White Sugar,kg,8.03
RM026,2025-11-03,White Sugar,kg,6.98
RM026,2025-11-04,White Sugar,kg,5.61
RM026,2025-11-05,White Sugar,kg,7.62
RM026,2025-11-06,White Sugar,kg,6.9
RM026,2025-11-07,White Sugar,kg,8.67
RM026,2025-11-08,White Sugar,kg,8.28
RM026,2025-11-09,White Sugar,kg,8.11
RM026,2025-11-10,White Sugar,kg,5.99
RM026,2025-11-11,White Sugar,kg,6.8
RM026,2025-11-12,White Sugar,kg,6.42
RM026,2025-11-13,White Sugar,kg,6.14
RM026,2025-11-14,White Sugar,kg,5.46
RM026,2025-11-15,White Sugar,kg,9.87
RM026,2025-11-16,White Sugar,kg,8.23
RM026,2025-11-17,White Sugar,kg,5.91
RM026,2025-11-18,White Sugar,kg,6.31
RM026,2025-11-19,White Sugar,kg,8.19
RM026,2025-11-20,White Sugar,kg,8.02
RM026,2025-11-21,White Sugar,kg,8.69
RM026,2025-11-22,White Sugar,kg,10.49
RM026,2025-11-23,White Sugar,kg,7.04
RM026,2025-11-24,White Sugar,kg,6.71
RM026,2025-11-25,White Sugar,kg,7.29
RM026,2025-11-26,White Sugar,kg,6.77
RM026,2025-11-27,White Sugar,kg,7.25
RM026,2025-11-28,White Sugar,kg,9.6
RM026,2025-11-29,White Sugar,kg,7.66
RM026,2025-11-30,White Sugar,kg,8.05
RM026,2025-12-01,White Sugar,kg,6.42
RM026,2025-12-02,White Sugar,kg,5.59
RM026,2025-12-03,White Sugar,kg,6.73
RM026,2025-12-04,White Sugar,kg,6.67
RM026,2025-12-05,White Sugar,kg,6.94
RM026,2025-12-06,White Sugar,kg,7.68
RM026,2025-12-07,White Sugar,kg,7.82
RM026,2025-12-08,White Sugar,kg,5.97
RM026,2025-12-09,White Sugar,kg,6.26
RM026,2025-12-10,White Sugar,kg,7.38
RM026,2025-12-11,White Sugar,kg,5.79
RM026,2025-12-12,White Sugar,kg,7.29
RM026,2025-12-13,White Sugar,kg,8.25
RM026,2025-12-14,White Sugar,kg,7.33
RM026,2025-12-15,White Sugar,kg,6.66
RM026,2025-12-16,White Sugar,kg,7.26
RM026,2025-12-17,White Sugar,kg,6.14
RM026,2025-12-18,White Sugar,kg,6.42
RM026,2025-12-19,White Sugar,kg,8.44
RM026,2025-12-20,White Sugar,kg,8.17
RM026,2025-12-21,White Sugar,kg,7.95
RM026,2025-12-22,White Sugar,kg,6.47
RM026,2025-12-23,White Sugar,kg,7.23
RM026,2025-12-24,White Sugar,kg,6.69
RM026,2025-12-25,White Sugar,kg,7.79
RM026,2025-12-26,White Sugar,kg,8.79
RM026,2025-12-27,White Sugar,kg,9.33
RM026,2025-12-28,White Sugar,kg,7.36
RM026,2025-12-29,White Sugar,kg,6.21
RM026,2025-12-30,White Sugar,kg,6.12
RM026,2025-12-31,White Sugar,kg,5.98
RM026,2026-01-01,White Sugar,kg,7.84
RM026,2026-01-02,White Sugar,kg,7.35
RM026,2026-01-03,White Sugar,kg,8.31
RM026,2026-01-04,White Sugar,kg,6.72
RM026,2026-01-05,White Sugar,kg,6.09
RM026,2026-01-06,White Sugar,kg,6.08
RM026,2026-01-07,White Sugar,kg,6.57
RM026,2026-01-08,White Sugar,kg,6.22
RM026,2026-01-09,White Sugar,kg,7.53
RM026,2026-01-10,White Sugar,kg,7.97
RM026,2026-01-11,White Sugar,kg,7.69
RM026,2026-01-12,White Sugar,kg,6.14
RM026,2026-01-13,White Sugar,kg,6.22
RM026,2026-01-14,White Sugar,kg,7.32
RM026,2026-01-15,White Sugar,kg,7.2
RM026,2026-01-16,White Sugar,kg,8.11
RM026,2026-01-17,White Sugar,kg,9.02
RM026,2026-01-18,White Sugar,kg,8.41
RM026,2026-01-19,White Sugar,kg,6.89
RM026,2026-01-20,White Sugar,kg,7.79
RM026,2026-01-21,White Sugar,kg,6.37
RM026,2026-01-22,White Sugar,kg,7.39
RM026,2026-01-23,White Sugar,kg,8.61
RM026,2026-01-24,White Sugar,kg,8.78
RM026,2026-01-25,White Sugar,kg,8.52
RM026,2026-01-26,White Sugar,kg,6.74
RM026,2026-01-27,White Sugar,kg,6.56
RM026,2026-01-28,White Sugar,kg,6.47
RM026,2026-01-29,White Sugar,kg,6.42
RM026,2026-01-30,White Sugar,kg,8.64
RM026,2026-01-31,White Sugar,kg,8.69
RM026,2026-02-01,White Sugar,kg,8.55
RM026,2026-02-02,White Sugar,kg,7.16
RM026,2026-02-03,White Sugar,kg,7.22
RM026,2026-02-04,White Sugar,kg,7.03
RM026,2026-02-05,White Sugar,kg,6.77
RM026,2026-02-06,White Sugar,kg,7.33
RM026,2026-02-07,White Sugar,kg,8.03
RM026,2026-02-08,White Sugar,kg,7.53
RM026,2026-02-09,White Sugar,kg,5.48
RM026,2026-02-10,White Sugar,kg,6.58
RM026,2026-02-11,White Sugar,kg,6.96
RM026,2026-02-12,White Sugar,kg,7.75
RM026,2026-02-13,White Sugar,kg,6.78
RM026,2026-02-14,White Sugar,kg,8.21
RM026,2026-02-15,White Sugar,kg,8.05
RM026,2026-02-16,White Sugar,kg,5.93
RM026,2026-02-17,White Sugar,kg,6.12
RM026,2026-02-18,White Sugar,kg,7.08
RM026,2026-02-19,White Sugar,kg,8.27
RM026,2026-02-20,White Sugar,kg,9.37
RM026,2026-02-21,White Sugar,kg,8.38
RM026,2026-02-22,White Sugar,kg,7.26
RM026,2026-02-23,White Sugar,kg,5.83
RM026,2026-02-24,White Sugar,kg,6.8
RM026,2026-02-25,White Sugar,kg,7.15
RM026,2026-02-26,White Sugar,kg,7.12
RM026,2026-02-27,White Sugar,kg,7.53
RM026,2026-02-28,White Sugar,kg,8.29
RM026,2026-03-01,White Sugar,kg,8.12
RM026,2026-03-02,White Sugar,kg,6.18
RM026,2026-03-03,White Sugar,kg,6.23
RM026,2026-03-04,White Sugar,kg,7.7
RM026,2026-03-05,White Sugar,kg,6.55
RM026,2026-03-06,White Sugar,kg,8.39
RM026,2026-03-07,White Sugar,kg,7.05
RM026,2026-03-08,White Sugar,kg,6.24
RM026,2026-03-09,White Sugar,kg,5.98
RM026,2026-03-10,White Sugar,kg,7.0
RM026,2026-03-11,White Sugar,kg,5.97
RM026,2026-03-12,White Sugar,kg,6.46
RM026,2026-03-13,White Sugar,kg,6.52
RM026,2026-03-14,White Sugar,kg,8.08
RM026,2026-03-15,White Sugar,kg,5.99
RM026,2026-03-16,White Sugar,kg,5.56
RM026,2026-03-17,White Sugar,kg,6.52
RM026,2026-03-18,White Sugar,kg,6.58
RM026,2026-03-19,White Sugar,kg,8.32
RM026,2026-03-20,White Sugar,kg,7.05
RM026,2026-03-21,White Sugar,kg,9.13
RM026,2026-03-22,White Sugar,kg,8.86
RM026,2026-03-23,White Sugar,kg,6.13
RM026,2026-03-24,White Sugar,kg,6.73
RM026,2026-03-25,White Sugar,kg,7.67
RM026,2026-03-26,White Sugar,kg,8.36
RM026,2026-03-27,White Sugar,kg,7.3
RM026,2026-03-28,White Sugar,kg,7.83
RM026,2026-03-29,White Sugar,kg,7.77
RM026,2026-03-30,White Sugar,kg,6.33
RM026,2026-03-31,White Sugar,kg,5.52
RM026,2026-04-01,White Sugar,kg,6.76
RM026,2026-04-02,White Sugar,kg,7.29
RM026,2026-04-03,White Sugar,kg,8.11
RM026,2026-04-04,White Sugar,kg,8.55
RM026,2026-04-05,White Sugar,kg,7.67
RM026,2026-04-06,White Sugar,kg,6.14
RM026,2026-04-07,White Sugar,kg,6.84
RM026,2026-04-08,White Sugar,kg,7.19
RM026,2026-04-09,White Sugar,kg,6.66
RM026,2026-04-10,White Sugar,kg,6.35
RM026,2026-04-11,White Sugar,kg,6.63
RM026,2026-04-12,White Sugar,kg,7.95
RM026,2026-04-13,White Sugar,kg,5.67
RM026,2026-04-14,White Sugar,kg,6.66
RM026,2026-04-15,White Sugar,kg,6.82
RM026,2026-04-16,White Sugar,kg,8.14
RM026,2026-04-17,White Sugar,kg,8.53
RM026,2026-04-18,White Sugar,kg,9.16
RM026,2026-04-19,White Sugar,kg,7.82
RM026,2026-04-20,White Sugar,kg,6.28
RM026,2026-04-21,White Sugar,kg,6.73
RM026,2026-04-22,White Sugar,kg,8.02
RM026,2026-04-23,White Sugar,kg,7.89
RM026,2026-04-24,White Sugar,kg,7.79
RM026,2026-04-25,White Sugar,kg,10.27
RM026,2026-04-26,White Sugar,kg,7.26
RM026,2026-04-27,White Sugar,kg,6.68
RM026,2026-04-28,White Sugar,kg,6.19
RM026,2026-04-29,White Sugar,kg,5.95
RM026,2026-04-30,White Sugar,kg,6.86
RM026,2026-05-01,White Sugar,kg,7.37
RM026,2026-05-02,White Sugar,kg,8.7
RM026,2026-05-03,White Sugar,kg,6.43
RM026,2026-05-04,White Sugar,kg,5.47
RM026,2026-05-05,White Sugar,kg,6.5
RM026,2026-05-06,White Sugar,kg,6.47
RM026,2026-05-07,White Sugar,kg,8.63
RM026,2026-05-08,White Sugar,kg,6.96
RM026,2026-05-09,White Sugar,kg,8.59
RM026,2026-05-10,White Sugar,kg,7.54
RM026,2026-05-11,White Sugar,kg,5.91
RM026,2026-05-12,White Sugar,kg,6.94
RM026,2026-05-13,White Sugar,kg,7.68
RM026,2026-05-14,White Sugar,kg,7.95
RM026,2026-05-15,White Sugar,kg,8.88
RM026,2026-05-16,White Sugar,kg,8.67
RM026,2026-05-17,White Sugar,kg,6.99
RM026,2026-05-18,White Sugar,kg,6.53
RM026,2026-05-19,White Sugar,kg,5.95
RM026,2026-05-20,White Sugar,kg,6.9
RM026,2026-05-21,White Sugar,kg,7.77
RM026,2026-05-22,White Sugar,kg,8.81
RM026,2026-05-23,White Sugar,kg,8.94
RM026,2026-05-24,White Sugar,kg,8.76
RM026,2026-05-25,White Sugar,kg,6.62
RM026,2026-05-26,White Sugar,kg,7.1
RM026,2026-05-27,White Sugar,kg,8.13
RM026,2026-05-28,White Sugar,kg,7.91
RM026,2026-05-29,White Sugar,kg,8.62
RM026,2026-05-30,White Sugar,kg,8.78
RM026,2026-05-31,White Sugar,kg,9.44
RM026,2026-06-01,White Sugar,kg,6.85
RM026,2026-06-02,White Sugar,kg,6.75
RM026,2026-06-03,White Sugar,kg,6.7
RM026,2026-06-04,White Sugar,kg,7.38
RM026,2026-06-05,White Sugar,kg,7.28
RM026,2026-06-06,White Sugar,kg,8.44
RM026,2026-06-07,White Sugar,kg,7.88
RM026,2026-06-08,White Sugar,kg,6.31
RM026,2026-06-09,White Sugar,kg,5.95
RM026,2026-06-10,White Sugar,kg,7.2
RM026,2026-06-11,White Sugar,kg,7.3
RM026,2026-06-12,White Sugar,kg,7.03
RM026,2026-06-13,White Sugar,kg,9.24
RM026,2026-06-14,White Sugar,kg,7.91
RM026,2026-06-15,White Sugar,kg,4.87
RM026,2026-06-16,White Sugar,kg,5.22
RM026,2026-06-17,White Sugar,kg,6.19
RM026,2026-06-18,White Sugar,kg,7.6
RM026,2026-06-19,White Sugar,kg,8.98
RM026,2026-06-20,White Sugar,kg,7.74
RM026,2026-06-21,White Sugar,kg,7.25
RM026,2026-06-22,White Sugar,kg,6.48
RM026,2026-06-23,White Sugar,kg,6.63
RM026,2026-06-24,White Sugar,kg,6.68
RM026,2026-06-25,White Sugar,kg,7.91
RM026,2026-06-26,White Sugar,kg,8.76
RM026,2026-06-27,White Sugar,kg,8.28
RM026,2026-06-28,White Sugar,kg,7.82
RM026,2026-06-29,White Sugar,kg,5.56
RM026,2026-06-30,White Sugar,kg,6.64
RM026,2026-07-01,White Sugar,kg,6.3
RM026,2026-07-02,White Sugar,kg,7.23
RM026,2026-07-03,White Sugar,kg,7.32
RM026,2026-07-04,White Sugar,kg,8.88
RM026,2026-07-05,White Sugar,kg,7.78
RM026,2026-07-06,White Sugar,kg,5.3
RM026,2026-07-07,White Sugar,kg,5.47
RM026,2026-07-08,White Sugar,kg,6.11
RM026,2026-07-09,White Sugar,kg,6.47
RM026,2026-07-10,White Sugar,kg,7.71
RM026,2026-07-11,White Sugar,kg,8.23
RM026,2026-07-12,White Sugar,kg,6.81
RM026,2026-07-13,White Sugar,kg,6.07
RM026,2026-07-14,White Sugar,kg,6.0
RM026,2026-07-15,White Sugar,kg,7.65
RM026,2026-07-16,White Sugar,kg,7.4
RM026,2026-07-17,White Sugar,kg,7.75
RM026,2026-07-18,White Sugar,kg,10.34
RM026,2026-07-19,White Sugar,kg,7.97
RM026,2026-07-20,White Sugar,kg,6.05
RM026,2026-07-21,White Sugar,kg,8.07
RM026,2026-07-22,White Sugar,kg,7.87
RM026,2026-07-23,White Sugar,kg,8.37
RM026,2026-07-24,White Sugar,kg,6.45
RM026,2026-07-25,White Sugar,kg,8.64
RM026,2026-07-26,White Sugar,kg,8.34
RM026,2026-07-27,White Sugar,kg,6.21
RM026,2026-07-28,White Sugar,kg,7.11
RM026,2026-07-29,White Sugar,kg,6.86
RM026,2026-07-30,White Sugar,kg,7.48
RM026,2026-07-31,White Sugar,kg,7.74
RM026,2026-08-01,White Sugar,kg,7.81
RM026,2026-08-02,White Sugar,kg,7.44
RM026,2026-08-03,White Sugar,kg,5.66
RM026,2026-08-04,White Sugar,kg,7.4
RM026,2026-08-05,White Sugar,kg,6.46
RM026,2026-08-06,White Sugar,kg,7.1
RM026,2026-08-07,White Sugar,kg,7.53
RM026,2026-08-08,White Sugar,kg,8.19
RM026,2026-08-09,White Sugar,kg,7.13
RM027,2025-01-01,Peanuts,kg,9.08
RM027,2025-01-02,Peanuts,kg,10.82
RM027,2025-01-03,Peanuts,kg,9.85
RM027,2025-01-04,Peanuts,kg,9.65
RM027,2025-01-05,Peanuts,kg,9.77
RM027,2025-01-06,Peanuts,kg,7.86
RM027,2025-01-07,Peanuts,kg,8.89
RM027,2025-01-08,Peanuts,kg,9.14
RM027,2025-01-09,Peanuts,kg,9.41
RM027,2025-01-10,Peanuts,kg,11.21
RM027,2025-01-11,Peanuts,kg,13.26
RM027,2025-01-12,Peanuts,kg,11.29
RM027,2025-01-13,Peanuts,kg,9.14
RM027,2025-01-14,Peanuts,kg,8.36
RM027,2025-01-15,Peanuts,kg,9.92
RM027,2025-01-16,Peanuts,kg,9.72
RM027,2025-01-17,Peanuts,kg,10.96
RM027,2025-01-18,Peanuts,kg,12.73
RM027,2025-01-19,Peanuts,kg,12.36
RM027,2025-01-20,Peanuts,kg,8.15
RM027,2025-01-21,Peanuts,kg,8.62
