usage_date,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-06-01,"Iodized Salt",2.05,kg,"Baking Production Batch","Brioche Buns"
2026-06-01,"Pure Vanilla Extract",0.61,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-01,"Cocoa Powder",3.38,kg,"Baking Production Batch","Brioche Buns"
2026-06-02,"Bread Flour",31.83,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-02,"All-Purpose Flour",19.63,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-02,"Refined White Sugar",17.98,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-02,"Salted Butter",9.19,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-02,"Fresh Eggs",45.66,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-02,"Whole Milk",8.6,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-02,"Instant Dry Yeast",1.71,kg,"Baking Production Batch","Butter Croissants"
2026-06-02,"Iodized Salt",2.14,kg,"Baking Production Batch","Brioche Buns"
2026-06-02,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","French Baguette"
2026-06-02,"Cocoa Powder",3.24,kg,"Baking Production Batch","Brioche Buns"
2026-06-03,"Bread Flour",29.08,kg,"Baking Production Batch","Butter Croissants"
2026-06-03,"All-Purpose Flour",23.64,kg,"Baking Production Batch","Brioche Buns"
2026-06-03,"Refined White Sugar",15.79,kg,"Baking Production Batch","Classic Pandesal"
2026-06-03,"Salted Butter",9.26,kg,"Baking Production Batch","Brioche Buns"
2026-06-03,"Fresh Eggs",47.69,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-03,"Whole Milk",8.04,L,"Baking Production Batch","Classic Pandesal"
2026-06-03,"Instant Dry Yeast",1.89,kg,"Baking Production Batch","French Baguette"
2026-06-03,"Iodized Salt",2.13,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-03,"Pure Vanilla Extract",0.63,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-03,"Cocoa Powder",3.37,kg,"Baking Production Batch","Butter Croissants"
2026-06-04,"Bread Flour",28.54,kg,"Baking Production Batch","Butter Croissants"
2026-06-04,"All-Purpose Flour",22.81,kg,"Baking Production Batch","Brioche Buns"
2026-06-04,"Refined White Sugar",18.59,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-04,"Salted Butter",9.31,kg,"Baking Production Batch","Brioche Buns"
2026-06-04,"Fresh Eggs",43.89,pcs,"Baking Production Batch","Ensaymada Especial"
2026-06-04,"Whole Milk",8.96,L,"Baking Production Batch","Classic Pandesal"
2026-06-04,"Instant Dry Yeast",1.6,kg,"Baking Production Batch","Classic Pandesal"
2026-06-04,"Iodized Salt",2.3,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-04,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-04,"Cocoa Powder",3.53,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-05,"Bread Flour",30.83,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-05,"All-Purpose Flour",24.66,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-05,"Refined White Sugar",17.96,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-05,"Salted Butter",11.17,kg,"Baking Production Batch","Brioche Buns"
2026-06-05,"Fresh Eggs",47.87,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-05,"Whole Milk",7.8,L,"Baking Production Batch","French Baguette"
2026-06-05,"Instant Dry Yeast",1.9,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-05,"Iodized Salt",2.25,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-05,"Pure Vanilla Extract",0.6,L,"Baking Production Batch","Brioche Buns"
2026-06-05,"Cocoa Powder",3.33,kg,"Baking Production Batch","French Baguette"
2026-06-06,"Bread Flour",43.56,kg,"Baking Production Batch","Butter Croissants"
2026-06-06,"All-Purpose Flour",34.14,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-06,"Refined White Sugar",25.67,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-06,"Salted Butter",12.89,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-06,"Fresh Eggs",69.08,pcs,"Baking Production Batch","French Baguette"
2026-06-06,"Whole Milk",10.58,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-06,"Instant Dry Yeast",2.72,kg,"Baking Production Batch","Classic Pandesal"
2026-06-06,"Iodized Salt",3.04,kg,"Baking Production Batch","Classic Pandesal"
2026-06-06,"Pure Vanilla Extract",0.93,L,"Baking Production Batch","Butter Croissants"
2026-06-06,"Cocoa Powder",5.2,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-07,"Bread Flour",35.9,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-07,"All-Purpose Flour",28.34,kg,"Baking Production Batch","French Baguette"
2026-06-07,"Refined White Sugar",20.55,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-07,"Salted Butter",15.91,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-07,"Fresh Eggs",58.73,pcs,"Baking Production Batch","Classic Pandesal"
2026-06-07,"Whole Milk",10.67,L,"Baking Production Batch","Butter Croissants"
2026-06-07,"Instant Dry Yeast",2.62,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-07,"Iodized Salt",3.33,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-07,"Pure Vanilla Extract",0.76,L,"Baking Production Batch","Butter Croissants"
2026-06-07,"Cocoa Powder",4.9,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-08,"Bread Flour",30.53,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-08,"All-Purpose Flour",23.1,kg,"Baking Production Batch","Butter Croissants"
2026-06-08,"Refined White Sugar",17.47,kg,"Baking Production Batch","Classic Pandesal"
2026-06-08,"Salted Butter",10.96,kg,"Baking Production Batch","Classic Pandesal"
2026-06-08,"Fresh Eggs",43.06,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-08,"Whole Milk",7.87,L,"Baking Production Batch","French Baguette"
2026-06-08,"Instant Dry Yeast",1.97,kg,"Baking Production Batch","Brioche Buns"
2026-06-08,"Iodized Salt",2.05,kg,"Baking Production Batch","Butter Croissants"
2026-06-08,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-08,"Cocoa Powder",3.75,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-09,"Bread Flour",29.43,kg,"Baking Production Batch","Butter Croissants"
2026-06-09,"All-Purpose Flour",19.68,kg,"Baking Production Batch","French Baguette"
2026-06-09,"Refined White Sugar",16.86,kg,"Baking Production Batch","French Baguette"
2026-06-09,"Salted Butter",10.54,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-09,"Fresh Eggs",40.63,pcs,"Baking Production Batch","Brioche Buns"
2026-06-09,"Whole Milk",8.84,L,"Baking Production Batch","Classic Pandesal"
2026-06-09,"Instant Dry Yeast",1.63,kg,"Baking Production Batch","Brioche Buns"
2026-06-09,"Iodized Salt",2.37,kg,"Baking Production Batch","Classic Pandesal"
2026-06-09,"Pure Vanilla Extract",0.62,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-09,"Cocoa Powder",3.95,kg,"Baking Production Batch","Butter Croissants"
2026-06-10,"Bread Flour",28.84,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-10,"All-Purpose Flour",21.33,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-10,"Refined White Sugar",17.58,kg,"Baking Production Batch","Classic Pandesal"
2026-06-10,"Salted Butter",10.34,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-10,"Fresh Eggs",50.26,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-10,"Whole Milk",9.08,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-10,"Instant Dry Yeast",1.71,kg,"Baking Production Batch","French Baguette"
2026-06-10,"Iodized Salt",2.06,kg,"Baking Production Batch","Brioche Buns"
2026-06-10,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Butter Croissants"
2026-06-10,"Cocoa Powder",3.36,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-11,"Bread Flour",30.88,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-11,"All-Purpose Flour",22.31,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-11,"Refined White Sugar",15.79,kg,"Baking Production Batch","Classic Pandesal"
2026-06-11,"Salted Butter",11.49,kg,"Baking Production Batch","Classic Pandesal"
2026-06-11,"Fresh Eggs",48.57,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-11,"Whole Milk",8.09,L,"Baking Production Batch","Classic Pandesal"
2026-06-11,"Instant Dry Yeast",1.85,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-11,"Iodized Salt",1.99,kg,"Baking Production Batch","Butter Croissants"
2026-06-11,"Pure Vanilla Extract",0.56,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-11,"Cocoa Powder",3.84,kg,"Baking Production Batch","French Baguette"
2026-06-12,"Bread Flour",29.03,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-12,"All-Purpose Flour",20.55,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-12,"Refined White Sugar",17.09,kg,"Baking Production Batch","Brioche Buns"
2026-06-12,"Salted Butter",9.71,kg,"Baking Production Batch","French Baguette"
2026-06-12,"Fresh Eggs",48.63,pcs,"Baking Production Batch","French Baguette"
2026-06-12,"Whole Milk",9.34,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-12,"Instant Dry Yeast",2,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-12,"Iodized Salt",2.13,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-12,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","French Baguette"
2026-06-12,"Cocoa Powder",3.36,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-13,"Bread Flour",44.7,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-13,"All-Purpose Flour",33.24,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-13,"Refined White Sugar",21.64,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-13,"Salted Butter",12.74,kg,"Baking Production Batch","Brioche Buns"
2026-06-13,"Fresh Eggs",58.01,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-13,"Whole Milk",11.99,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-13,"Instant Dry Yeast",2.25,kg,"Baking Production Batch","Brioche Buns"
2026-06-13,"Iodized Salt",3.35,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-13,"Pure Vanilla Extract",0.8,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-13,"Cocoa Powder",5.12,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-14,"Bread Flour",39.32,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-14,"All-Purpose Flour",30.46,kg,"Baking Production Batch","Butter Croissants"
2026-06-14,"Refined White Sugar",22.08,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-14,"Salted Butter",15.63,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-14,"Fresh Eggs",67.24,pcs,"Baking Production Batch","Classic Pandesal"
2026-06-14,"Whole Milk",10.75,L,"Baking Production Batch","Butter Croissants"
2026-06-14,"Instant Dry Yeast",2.4,kg,"Baking Production Batch","Butter Croissants"
2026-06-14,"Iodized Salt",3.28,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-14,"Pure Vanilla Extract",0.89,L,"Baking Production Batch","French Baguette"
2026-06-14,"Cocoa Powder",4.92,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-15,"Bread Flour",25.9,kg,"Baking Production Batch","French Baguette"
2026-06-15,"All-Purpose Flour",21.48,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-15,"Refined White Sugar",15.36,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-15,"Salted Butter",10.99,kg,"Baking Production Batch","Brioche Buns"
2026-06-15,"Fresh Eggs",41.84,pcs,"Baking Production Batch","French Baguette"
2026-06-15,"Whole Milk",8.8,L,"Baking Production Batch","French Baguette"
2026-06-15,"Instant Dry Yeast",1.76,kg,"Baking Production Batch","Brioche Buns"
2026-06-15,"Iodized Salt",2.41,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-15,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-15,"Cocoa Powder",3.41,kg,"Baking Production Batch","Brioche Buns"
2026-06-16,"Bread Flour",30.68,kg,"Baking Production Batch","Butter Croissants"
2026-06-16,"All-Purpose Flour",23.98,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-16,"Refined White Sugar",15.95,kg,"Baking Production Batch","Brioche Buns"
2026-06-16,"Salted Butter",10.34,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-16,"Fresh Eggs",46.55,pcs,"Baking Production Batch","French Baguette"
2026-06-16,"Whole Milk",8.95,L,"Baking Production Batch","Ensaymada Especial"
2026-06-16,"Instant Dry Yeast",1.9,kg,"Baking Production Batch","Brioche Buns"
2026-06-16,"Iodized Salt",2.22,kg,"Baking Production Batch","Butter Croissants"
2026-06-16,"Pure Vanilla Extract",0.6,L,"Baking Production Batch","Brioche Buns"
2026-06-16,"Cocoa Powder",3.29,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-17,"Bread Flour",30.65,kg,"Baking Production Batch","Brioche Buns"
2026-06-17,"All-Purpose Flour",24.71,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-17,"Refined White Sugar",16.65,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-17,"Salted Butter",10.31,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-17,"Fresh Eggs",45.44,pcs,"Baking Production Batch","French Baguette"
2026-06-17,"Whole Milk",7.74,L,"Baking Production Batch","Ensaymada Especial"
2026-06-17,"Instant Dry Yeast",1.6,kg,"Baking Production Batch","Classic Pandesal"
2026-06-17,"Iodized Salt",2.42,kg,"Baking Production Batch","French Baguette"
2026-06-17,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Classic Pandesal"
2026-06-17,"Cocoa Powder",3.79,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-18,"Bread Flour",27.42,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-18,"All-Purpose Flour",23.1,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-18,"Refined White Sugar",16.87,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-18,"Salted Butter",9.18,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-18,"Fresh Eggs",49.59,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-18,"Whole Milk",8.51,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-18,"Instant Dry Yeast",1.99,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-18,"Iodized Salt",2.27,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-18,"Pure Vanilla Extract",0.6,L,"Baking Production Batch","Brioche Buns"
2026-06-18,"Cocoa Powder",3.24,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-19,"Bread Flour",26.87,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-19,"All-Purpose Flour",23.98,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-19,"Refined White Sugar",18.19,kg,"Baking Production Batch","Butter Croissants"
2026-06-19,"Salted Butter",10.66,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-19,"Fresh Eggs",40.75,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-19,"Whole Milk",8.3,L,"Baking Production Batch","Ensaymada Especial"
2026-06-19,"Instant Dry Yeast",2.03,kg,"Baking Production Batch","Butter Croissants"
2026-06-19,"Iodized Salt",2.09,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-19,"Pure Vanilla Extract",0.65,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-19,"Cocoa Powder",3.45,kg,"Baking Production Batch","Butter Croissants"
2026-06-20,"Bread Flour",43.25,kg,"Baking Production Batch","French Baguette"
2026-06-20,"All-Purpose Flour",27.72,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-20,"Refined White Sugar",23.73,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-20,"Salted Butter",14.15,kg,"Baking Production Batch","Classic Pandesal"
2026-06-20,"Fresh Eggs",65.77,pcs,"Baking Production Batch","Butter Croissants"
2026-06-20,"Whole Milk",11.73,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-20,"Instant Dry Yeast",2.44,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-20,"Iodized Salt",3.41,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-20,"Pure Vanilla Extract",0.81,L,"Baking Production Batch","Ensaymada Especial"
2026-06-20,"Cocoa Powder",4.44,kg,"Baking Production Batch","Brioche Buns"
2026-06-21,"Bread Flour",36.61,kg,"Baking Production Batch","French Baguette"
2026-06-21,"All-Purpose Flour",28.36,kg,"Baking Production Batch","Brioche Buns"
2026-06-21,"Refined White Sugar",25.92,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-21,"Salted Butter",15.31,kg,"Baking Production Batch","Classic Pandesal"
2026-06-21,"Fresh Eggs",66.94,pcs,"Baking Production Batch","Brioche Buns"
2026-06-21,"Whole Milk",11.3,L,"Baking Production Batch","Butter Croissants"
2026-06-21,"Instant Dry Yeast",2.47,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-21,"Iodized Salt",3.25,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-21,"Pure Vanilla Extract",0.86,L,"Baking Production Batch","French Baguette"
2026-06-21,"Cocoa Powder",5.09,kg,"Baking Production Batch","Classic Pandesal"
2026-06-22,"Bread Flour",31.62,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-22,"All-Purpose Flour",23.58,kg,"Baking Production Batch","Brioche Buns"
2026-06-22,"Refined White Sugar",17.65,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-22,"Salted Butter",10.02,kg,"Baking Production Batch","Brioche Buns"
2026-06-22,"Fresh Eggs",40.86,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-22,"Whole Milk",8.99,L,"Baking Production Batch","Butter Croissants"
2026-06-22,"Instant Dry Yeast",1.66,kg,"Baking Production Batch","Brioche Buns"
2026-06-22,"Iodized Salt",2.29,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-22,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Brioche Buns"
2026-06-22,"Cocoa Powder",3.29,kg,"Baking Production Batch","French Baguette"
2026-06-23,"Bread Flour",30.7,kg,"Baking Production Batch","Butter Croissants"
2026-06-23,"All-Purpose Flour",23.97,kg,"Baking Production Batch","Butter Croissants"
2026-06-23,"Refined White Sugar",17.37,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-23,"Salted Butter",10.79,kg,"Baking Production Batch","Butter Croissants"
2026-06-23,"Fresh Eggs",44.37,pcs,"Baking Production Batch","Butter Croissants"
2026-06-23,"Whole Milk",8.96,L,"Baking Production Batch","Ensaymada Especial"
2026-06-23,"Instant Dry Yeast",1.71,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-23,"Iodized Salt",2.33,kg,"Baking Production Batch","Brioche Buns"
2026-06-23,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-23,"Cocoa Powder",3.69,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-24,"Bread Flour",27.66,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-24,"All-Purpose Flour",23.46,kg,"Baking Production Batch","Brioche Buns"
2026-06-24,"Refined White Sugar",14.84,kg,"Baking Production Batch","Classic Pandesal"
2026-06-24,"Salted Butter",10.2,kg,"Baking Production Batch","Butter Croissants"
2026-06-24,"Fresh Eggs",47.1,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-24,"Whole Milk",8.02,L,"Baking Production Batch","Ensaymada Especial"
2026-06-24,"Instant Dry Yeast",2.01,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-24,"Iodized Salt",2.28,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-24,"Pure Vanilla Extract",0.56,L,"Baking Production Batch","Butter Croissants"
2026-06-24,"Cocoa Powder",3.82,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-25,"Bread Flour",28.7,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-25,"All-Purpose Flour",21.25,kg,"Baking Production Batch","Butter Croissants"
2026-06-25,"Refined White Sugar",16.16,kg,"Baking Production Batch","Classic Pandesal"
2026-06-25,"Salted Butter",10.75,kg,"Baking Production Batch","Brioche Buns"
2026-06-25,"Fresh Eggs",43.4,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-25,"Whole Milk",7.73,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-25,"Instant Dry Yeast",1.78,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-25,"Iodized Salt",2.32,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-25,"Pure Vanilla Extract",0.61,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-25,"Cocoa Powder",3.69,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-26,"Bread Flour",31.1,kg,"Baking Production Batch","Classic Pandesal"
2026-06-26,"All-Purpose Flour",24.32,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-26,"Refined White Sugar",15.45,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-26,"Salted Butter",10.99,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-26,"Fresh Eggs",40.18,pcs,"Baking Production Batch","Butter Croissants"
2026-06-26,"Whole Milk",7.54,L,"Baking Production Batch","Butter Croissants"
2026-06-26,"Instant Dry Yeast",1.65,kg,"Baking Production Batch","French Baguette"
2026-06-26,"Iodized Salt",2.36,kg,"Baking Production Batch","Classic Pandesal"
2026-06-26,"Pure Vanilla Extract",0.66,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-26,"Cocoa Powder",3.6,kg,"Baking Production Batch","Classic Pandesal"
2026-06-27,"Bread Flour",40.99,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-27,"All-Purpose Flour",27.44,kg,"Baking Production Batch","Classic Pandesal"
2026-06-27,"Refined White Sugar",24.6,kg,"Baking Production Batch","Brioche Buns"
2026-06-27,"Salted Butter",14.57,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-27,"Fresh Eggs",68.5,pcs,"Baking Production Batch","Ensaymada Especial"
2026-06-27,"Whole Milk",11.96,L,"Baking Production Batch","Butter Croissants"
2026-06-27,"Instant Dry Yeast",2.51,kg,"Baking Production Batch","Brioche Buns"
2026-06-27,"Iodized Salt",2.78,kg,"Baking Production Batch","French Baguette"
2026-06-27,"Pure Vanilla Extract",0.83,L,"Baking Production Batch","Butter Croissants"
2026-06-27,"Cocoa Powder",4.64,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-28,"Bread Flour",41.92,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-28,"All-Purpose Flour",30.57,kg,"Baking Production Batch","French Baguette"
2026-06-28,"Refined White Sugar",22,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-28,"Salted Butter",15.27,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-28,"Fresh Eggs",70.75,pcs,"Baking Production Batch","Brioche Buns"
2026-06-28,"Whole Milk",13.08,L,"Baking Production Batch","Ensaymada Especial"
2026-06-28,"Instant Dry Yeast",2.72,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-28,"Iodized Salt",3.41,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-28,"Pure Vanilla Extract",0.9,L,"Baking Production Batch","Brioche Buns"
2026-06-28,"Cocoa Powder",5.46,kg,"Baking Production Batch","Classic Pandesal"
2026-06-29,"Bread Flour",30.36,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-29,"All-Purpose Flour",21.37,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-29,"Refined White Sugar",14.68,kg,"Baking Production Batch","Classic Pandesal"
2026-06-29,"Salted Butter",10.7,kg,"Baking Production Batch","Ensaymada Especial"
2026-06-29,"Fresh Eggs",42.76,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-29,"Whole Milk",8.13,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-29,"Instant Dry Yeast",1.77,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-06-29,"Iodized Salt",2.42,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-29,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","Classic Pandesal"
2026-06-29,"Cocoa Powder",3.34,kg,"Baking Production Batch","Butter Croissants"
2026-06-30,"Bread Flour",31.2,kg,"Baking Production Batch","Classic Pandesal"
2026-06-30,"All-Purpose Flour",22.37,kg,"Baking Production Batch","Classic Pandesal"
2026-06-30,"Refined White Sugar",18.55,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-06-30,"Salted Butter",11.42,kg,"Baking Production Batch","Butter Croissants"
2026-06-30,"Fresh Eggs",41.92,pcs,"Baking Production Batch","Brioche Buns"
2026-06-30,"Whole Milk",8.02,L,"Baking Production Batch","Ensaymada Especial"
2026-06-30,"Instant Dry Yeast",1.66,kg,"Baking Production Batch","French Baguette"
2026-06-30,"Iodized Salt",2.37,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-06-30,"Pure Vanilla Extract",0.62,L,"Baking Production Batch","Butter Croissants"
2026-06-30,"Cocoa Powder",3.62,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-01,"Bread Flour",26.19,kg,"Baking Production Batch","Butter Croissants"
2026-07-01,"All-Purpose Flour",23.55,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-01,"Refined White Sugar",17.45,kg,"Baking Production Batch","French Baguette"
2026-07-01,"Salted Butter",9.94,kg,"Baking Production Batch","Classic Pandesal"
2026-07-01,"Fresh Eggs",44.39,pcs,"Baking Production Batch","French Baguette"
2026-07-01,"Whole Milk",7.61,L,"Baking Production Batch","Brioche Buns"
2026-07-01,"Instant Dry Yeast",1.65,kg,"Baking Production Batch","Brioche Buns"
2026-07-01,"Iodized Salt",2.46,kg,"Baking Production Batch","Classic Pandesal"
2026-07-01,"Pure Vanilla Extract",0.63,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-01,"Cocoa Powder",3.8,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-02,"Bread Flour",29.38,kg,"Baking Production Batch","Butter Croissants"
2026-07-02,"All-Purpose Flour",23.15,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-02,"Refined White Sugar",15.85,kg,"Baking Production Batch","Brioche Buns"
2026-07-02,"Salted Butter",10.37,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-02,"Fresh Eggs",40.02,pcs,"Baking Production Batch","Butter Croissants"
2026-07-02,"Whole Milk",8.74,L,"Baking Production Batch","French Baguette"
