usage_date,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-07-26,"Bell Pepper",163.88,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-26,"Butter/Margarine",601.88,g,"Production Batch Processing","Binayong Hipon"
2026-07-26,"Cabbage",357.12,g,"Production Batch Processing","Crispy Bucheron"
2026-07-26,"Carrots",303.9,g,"Production Batch Processing","Salted Banana Chips"
2026-07-26,"Chicken",1242.69,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-26,"Chiton",2387.39,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-26,"Cooking Oil",16.49,L,"Production Batch Processing","Biscocho Chips"
2026-07-26,"Garlic",238.4,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-26,"Ground Pepper",66.47,g,"Production Batch Processing","Binayong Hipon"
2026-07-26,"Honey",515.18,ml,"Production Batch Processing","Crispy Bucheron"
2026-07-26,"Loaf Bread",7.81,pcs,"Production Batch Processing","Salted Banana Chips"
2026-07-26,"Onion",345.99,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-26,"Oyster Sauce",144.19,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-26,"Peanuts",3165.8,g,"Production Batch Processing","Biscocho Chips"
2026-07-26,"Pork",1367.31,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-26,"Pork Skin",2156.32,g,"Production Batch Processing","Binayong Hipon"
2026-07-26,"Raw Bananas",3422.33,g,"Production Batch Processing","Crispy Bucheron"
2026-07-26,"Salt",249.46,g,"Production Batch Processing","Salted Banana Chips"
2026-07-26,"Sea Salt",115.08,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-26,"Sesame Oil",88.09,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-26,"Small Shrimp",3432.33,g,"Production Batch Processing","Biscocho Chips"
2026-07-26,"Soy Sauce",197.96,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-26,"Spring Onion",153.14,g,"Production Batch Processing","Binayong Hipon"
2026-07-26,"Sugar",576.24,g,"Production Batch Processing","Crispy Bucheron"
2026-07-26,"Turmeric Powder",71.34,g,"Production Batch Processing","Salted Banana Chips"
2026-07-26,"Water",52.08,L,"Production Batch Processing","Creamy Peanut Butter"
2026-07-27,"Bell Pepper",105.63,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-27,"Butter/Margarine",489.36,g,"Production Batch Processing","Binayong Hipon"
2026-07-27,"Cabbage",291.93,g,"Production Batch Processing","Crispy Bucheron"
2026-07-27,"Carrots",238.07,g,"Production Batch Processing","Salted Banana Chips"
2026-07-27,"Chicken",1042.51,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-27,"Chiton",1653.8,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-27,"Cooking Oil",13.14,L,"Production Batch Processing","Biscocho Chips"
2026-07-27,"Garlic",181.18,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-27,"Ground Pepper",46.45,g,"Production Batch Processing","Binayong Hipon"
2026-07-27,"Honey",380.36,ml,"Production Batch Processing","Crispy Bucheron"
2026-07-27,"Loaf Bread",5.77,pcs,"Production Batch Processing","Salted Banana Chips"
2026-07-27,"Onion",294.69,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-27,"Oyster Sauce",107.14,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-27,"Peanuts",1859.67,g,"Production Batch Processing","Biscocho Chips"
2026-07-27,"Pork",904.73,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-27,"Pork Skin",1984.84,g,"Production Batch Processing","Binayong Hipon"
2026-07-27,"Raw Bananas",2452.27,g,"Production Batch Processing","Crispy Bucheron"
2026-07-27,"Salt",189.45,g,"Production Batch Processing","Salted Banana Chips"
2026-07-27,"Sea Salt",103.52,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-27,"Sesame Oil",71.15,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-27,"Small Shrimp",2539.85,g,"Production Batch Processing","Biscocho Chips"
2026-07-27,"Soy Sauce",161.73,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-27,"Spring Onion",117.32,g,"Production Batch Processing","Binayong Hipon"
2026-07-27,"Sugar",463.31,g,"Production Batch Processing","Crispy Bucheron"
2026-07-27,"Turmeric Powder",54.72,g,"Production Batch Processing","Salted Banana Chips"
2026-07-27,"Water",38.43,L,"Production Batch Processing","Creamy Peanut Butter"
2026-07-28,"Bell Pepper",124.88,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-28,"Butter/Margarine",432.95,g,"Production Batch Processing","Binayong Hipon"
2026-07-28,"Cabbage",315.36,g,"Production Batch Processing","Crispy Bucheron"
2026-07-28,"Carrots",237.79,g,"Production Batch Processing","Salted Banana Chips"
2026-07-28,"Chicken",959.34,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-28,"Chiton",1615.94,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-28,"Cooking Oil",12.27,L,"Production Batch Processing","Biscocho Chips"
2026-07-28,"Garlic",200.49,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-28,"Ground Pepper",44.05,g,"Production Batch Processing","Binayong Hipon"
2026-07-28,"Honey",375.47,ml,"Production Batch Processing","Crispy Bucheron"
2026-07-28,"Loaf Bread",6.38,pcs,"Production Batch Processing","Salted Banana Chips"
2026-07-28,"Onion",274.15,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-28,"Oyster Sauce",105.13,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-28,"Peanuts",1917.42,g,"Production Batch Processing","Biscocho Chips"
2026-07-28,"Pork",1009.96,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-28,"Pork Skin",1647.28,g,"Production Batch Processing","Binayong Hipon"
2026-07-28,"Raw Bananas",2537.84,g,"Production Batch Processing","Crispy Bucheron"
2026-07-28,"Salt",187.92,g,"Production Batch Processing","Salted Banana Chips"
2026-07-28,"Sea Salt",92.02,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-28,"Sesame Oil",61.81,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-28,"Small Shrimp",2223.36,g,"Production Batch Processing","Biscocho Chips"
2026-07-28,"Soy Sauce",142.69,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-28,"Spring Onion",97.5,g,"Production Batch Processing","Binayong Hipon"
2026-07-28,"Sugar",420.83,g,"Production Batch Processing","Crispy Bucheron"
2026-07-28,"Turmeric Powder",54.65,g,"Production Batch Processing","Salted Banana Chips"
2026-07-28,"Water",37.57,L,"Production Batch Processing","Creamy Peanut Butter"
2026-07-29,"Bell Pepper",109.81,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-29,"Butter/Margarine",491.02,g,"Production Batch Processing","Binayong Hipon"
2026-07-29,"Cabbage",308.56,g,"Production Batch Processing","Crispy Bucheron"
2026-07-29,"Carrots",234.05,g,"Production Batch Processing","Salted Banana Chips"
2026-07-29,"Chicken",936.57,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-29,"Chiton",1456.16,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-29,"Cooking Oil",11.91,L,"Production Batch Processing","Biscocho Chips"
2026-07-29,"Garlic",166.6,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-29,"Ground Pepper",49.29,g,"Production Batch Processing","Binayong Hipon"
2026-07-29,"Honey",324.07,ml,"Production Batch Processing","Crispy Bucheron"
2026-07-29,"Loaf Bread",5.35,pcs,"Production Batch Processing","Salted Banana Chips"
2026-07-29,"Onion",263.93,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-29,"Oyster Sauce",105.27,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-29,"Peanuts",2183.28,g,"Production Batch Processing","Biscocho Chips"
2026-07-29,"Pork",885.14,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-29,"Pork Skin",1722.79,g,"Production Batch Processing","Binayong Hipon"
2026-07-29,"Raw Bananas",2325.92,g,"Production Batch Processing","Crispy Bucheron"
2026-07-29,"Salt",186.25,g,"Production Batch Processing","Salted Banana Chips"
2026-07-29,"Sea Salt",86.84,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-29,"Sesame Oil",62.43,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-29,"Small Shrimp",2121.68,g,"Production Batch Processing","Biscocho Chips"
2026-07-29,"Soy Sauce",149.64,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-29,"Spring Onion",110.73,g,"Production Batch Processing","Binayong Hipon"
2026-07-29,"Sugar",421.92,g,"Production Batch Processing","Crispy Bucheron"
2026-07-29,"Turmeric Powder",48.69,g,"Production Batch Processing","Salted Banana Chips"
2026-07-29,"Water",35.97,L,"Production Batch Processing","Creamy Peanut Butter"
2026-07-30,"Bell Pepper",107.05,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-30,"Butter/Margarine",474.73,g,"Production Batch Processing","Binayong Hipon"
2026-07-30,"Cabbage",272.09,g,"Production Batch Processing","Crispy Bucheron"
2026-07-30,"Carrots",204.81,g,"Production Batch Processing","Salted Banana Chips"
2026-07-30,"Chicken",914.56,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-30,"Chiton",1788.37,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-30,"Cooking Oil",11.29,L,"Production Batch Processing","Biscocho Chips"
2026-07-30,"Garlic",158.82,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-30,"Ground Pepper",46.96,g,"Production Batch Processing","Binayong Hipon"
2026-07-30,"Honey",322.09,ml,"Production Batch Processing","Crispy Bucheron"
2026-07-30,"Loaf Bread",5.4,pcs,"Production Batch Processing","Salted Banana Chips"
2026-07-30,"Onion",261.06,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-30,"Oyster Sauce",114.6,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-30,"Peanuts",2339.07,g,"Production Batch Processing","Biscocho Chips"
2026-07-30,"Pork",988.65,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-30,"Pork Skin",1729.12,g,"Production Batch Processing","Binayong Hipon"
2026-07-30,"Raw Bananas",2467.95,g,"Production Batch Processing","Crispy Bucheron"
2026-07-30,"Salt",204.62,g,"Production Batch Processing","Salted Banana Chips"
2026-07-30,"Sea Salt",103.44,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-30,"Sesame Oil",67.3,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-30,"Small Shrimp",2221.82,g,"Production Batch Processing","Biscocho Chips"
2026-07-30,"Soy Sauce",164.47,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-30,"Spring Onion",97.81,g,"Production Batch Processing","Binayong Hipon"
2026-07-30,"Sugar",400.81,g,"Production Batch Processing","Crispy Bucheron"
2026-07-30,"Turmeric Powder",49.62,g,"Production Batch Processing","Salted Banana Chips"
2026-07-30,"Water",32.43,L,"Production Batch Processing","Creamy Peanut Butter"
2026-07-31,"Bell Pepper",127.63,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-31,"Butter/Margarine",463.64,g,"Production Batch Processing","Binayong Hipon"
2026-07-31,"Cabbage",298.45,g,"Production Batch Processing","Crispy Bucheron"
2026-07-31,"Carrots",218.68,g,"Production Batch Processing","Salted Banana Chips"
2026-07-31,"Chicken",853.05,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-31,"Chiton",1811.05,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-31,"Cooking Oil",12.14,L,"Production Batch Processing","Biscocho Chips"
2026-07-31,"Garlic",187.44,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-31,"Ground Pepper",48.59,g,"Production Batch Processing","Binayong Hipon"
2026-07-31,"Honey",343.31,ml,"Production Batch Processing","Crispy Bucheron"
2026-07-31,"Loaf Bread",6.08,pcs,"Production Batch Processing","Salted Banana Chips"
2026-07-31,"Onion",279.31,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-31,"Oyster Sauce",107,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-31,"Peanuts",2167.81,g,"Production Batch Processing","Biscocho Chips"
2026-07-31,"Pork",845.52,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-31,"Pork Skin",1866.16,g,"Production Batch Processing","Binayong Hipon"
2026-07-31,"Raw Bananas",2662.31,g,"Production Batch Processing","Crispy Bucheron"
2026-07-31,"Salt",184.09,g,"Production Batch Processing","Salted Banana Chips"
2026-07-31,"Sea Salt",95.07,g,"Production Batch Processing","Creamy Peanut Butter"
2026-07-31,"Sesame Oil",66.31,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-07-31,"Small Shrimp",2154.57,g,"Production Batch Processing","Biscocho Chips"
2026-07-31,"Soy Sauce",170.88,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-07-31,"Spring Onion",111.19,g,"Production Batch Processing","Binayong Hipon"
2026-07-31,"Sugar",407.5,g,"Production Batch Processing","Crispy Bucheron"
2026-07-31,"Turmeric Powder",49.16,g,"Production Batch Processing","Salted Banana Chips"
2026-07-31,"Water",37.56,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-01,"Bell Pepper",146.63,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-01,"Butter/Margarine",596.21,g,"Production Batch Processing","Binayong Hipon"
2026-08-01,"Cabbage",388.08,g,"Production Batch Processing","Crispy Bucheron"
2026-08-01,"Carrots",304.52,g,"Production Batch Processing","Salted Banana Chips"
2026-08-01,"Chicken",1141.21,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-01,"Chiton",2258.31,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-01,"Cooking Oil",16.91,L,"Production Batch Processing","Biscocho Chips"
2026-08-01,"Garlic",243.88,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-01,"Ground Pepper",54.46,g,"Production Batch Processing","Binayong Hipon"
2026-08-01,"Honey",425.93,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-01,"Loaf Bread",8.43,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-01,"Onion",395.86,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-01,"Oyster Sauce",143.36,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-01,"Peanuts",2659.64,g,"Production Batch Processing","Biscocho Chips"
2026-08-01,"Pork",1368.85,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-01,"Pork Skin",2516.11,g,"Production Batch Processing","Binayong Hipon"
2026-08-01,"Raw Bananas",3592.73,g,"Production Batch Processing","Crispy Bucheron"
2026-08-01,"Salt",246.91,g,"Production Batch Processing","Salted Banana Chips"
2026-08-01,"Sea Salt",141.66,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-01,"Sesame Oil",95.86,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-01,"Small Shrimp",3227.18,g,"Production Batch Processing","Biscocho Chips"
2026-08-01,"Soy Sauce",226.46,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-01,"Spring Onion",143.79,g,"Production Batch Processing","Binayong Hipon"
2026-08-01,"Sugar",623.78,g,"Production Batch Processing","Crispy Bucheron"
2026-08-01,"Turmeric Powder",75.65,g,"Production Batch Processing","Salted Banana Chips"
2026-08-01,"Water",51.1,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-02,"Bell Pepper",164.4,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-02,"Butter/Margarine",640.57,g,"Production Batch Processing","Binayong Hipon"
2026-08-02,"Cabbage",370.58,g,"Production Batch Processing","Crispy Bucheron"
2026-08-02,"Carrots",278.37,g,"Production Batch Processing","Salted Banana Chips"
2026-08-02,"Chicken",1198.45,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-02,"Chiton",2405.9,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-02,"Cooking Oil",17.58,L,"Production Batch Processing","Biscocho Chips"
2026-08-02,"Garlic",244.35,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-02,"Ground Pepper",59.63,g,"Production Batch Processing","Binayong Hipon"
2026-08-02,"Honey",432.89,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-02,"Loaf Bread",7.47,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-02,"Onion",353.79,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-02,"Oyster Sauce",145.25,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-02,"Peanuts",2946.31,g,"Production Batch Processing","Biscocho Chips"
2026-08-02,"Pork",1140.49,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-02,"Pork Skin",2591.06,g,"Production Batch Processing","Binayong Hipon"
2026-08-02,"Raw Bananas",3878.81,g,"Production Batch Processing","Crispy Bucheron"
2026-08-02,"Salt",237.31,g,"Production Batch Processing","Salted Banana Chips"
2026-08-02,"Sea Salt",126.28,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-02,"Sesame Oil",80.96,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-02,"Small Shrimp",3135.3,g,"Production Batch Processing","Biscocho Chips"
2026-08-02,"Soy Sauce",205.94,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-02,"Spring Onion",130.89,g,"Production Batch Processing","Binayong Hipon"
2026-08-02,"Sugar",580.4,g,"Production Batch Processing","Crispy Bucheron"
2026-08-02,"Turmeric Powder",75.16,g,"Production Batch Processing","Salted Banana Chips"
2026-08-02,"Water",45.38,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-03,"Bell Pepper",112.42,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-03,"Butter/Margarine",445.21,g,"Production Batch Processing","Binayong Hipon"
2026-08-03,"Cabbage",321.79,g,"Production Batch Processing","Crispy Bucheron"
2026-08-03,"Carrots",223.25,g,"Production Batch Processing","Salted Banana Chips"
2026-08-03,"Chicken",1034.76,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-03,"Chiton",1500.21,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-03,"Cooking Oil",12.26,L,"Production Batch Processing","Biscocho Chips"
2026-08-03,"Garlic",200.25,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-03,"Ground Pepper",42.67,g,"Production Batch Processing","Binayong Hipon"
2026-08-03,"Honey",333.53,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-03,"Loaf Bread",6.36,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-03,"Onion",256.83,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-03,"Oyster Sauce",102.84,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-03,"Peanuts",2073.51,g,"Production Batch Processing","Biscocho Chips"
2026-08-03,"Pork",975.54,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-03,"Pork Skin",1617.44,g,"Production Batch Processing","Binayong Hipon"
2026-08-03,"Raw Bananas",2617.42,g,"Production Batch Processing","Crispy Bucheron"
2026-08-03,"Salt",183.45,g,"Production Batch Processing","Salted Banana Chips"
2026-08-03,"Sea Salt",97.96,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-03,"Sesame Oil",57.35,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-03,"Small Shrimp",2302.84,g,"Production Batch Processing","Biscocho Chips"
2026-08-03,"Soy Sauce",158.5,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-03,"Spring Onion",118.49,g,"Production Batch Processing","Binayong Hipon"
2026-08-03,"Sugar",389.01,g,"Production Batch Processing","Crispy Bucheron"
2026-08-03,"Turmeric Powder",54.83,g,"Production Batch Processing","Salted Banana Chips"
2026-08-03,"Water",37.18,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-04,"Bell Pepper",113.26,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-04,"Butter/Margarine",448.42,g,"Production Batch Processing","Binayong Hipon"
2026-08-04,"Cabbage",272.68,g,"Production Batch Processing","Crispy Bucheron"
2026-08-04,"Carrots",217.7,g,"Production Batch Processing","Salted Banana Chips"
2026-08-04,"Chicken",1051.37,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-04,"Chiton",1841.38,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-04,"Cooking Oil",11.53,L,"Production Batch Processing","Biscocho Chips"
2026-08-04,"Garlic",176.07,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-04,"Ground Pepper",47.32,g,"Production Batch Processing","Binayong Hipon"
2026-08-04,"Honey",353.9,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-04,"Loaf Bread",5.32,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-04,"Onion",286.78,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-04,"Oyster Sauce",120.96,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-04,"Peanuts",2139.16,g,"Production Batch Processing","Biscocho Chips"
2026-08-04,"Pork",972.01,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-04,"Pork Skin",1876.04,g,"Production Batch Processing","Binayong Hipon"
2026-08-04,"Raw Bananas",2595.33,g,"Production Batch Processing","Crispy Bucheron"
2026-08-04,"Salt",198.05,g,"Production Batch Processing","Salted Banana Chips"
2026-08-04,"Sea Salt",93.84,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-04,"Sesame Oil",64.3,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-04,"Small Shrimp",2663.12,g,"Production Batch Processing","Biscocho Chips"
2026-08-04,"Soy Sauce",147.25,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-04,"Spring Onion",102.43,g,"Production Batch Processing","Binayong Hipon"
2026-08-04,"Sugar",411.1,g,"Production Batch Processing","Crispy Bucheron"
2026-08-04,"Turmeric Powder",48.75,g,"Production Batch Processing","Salted Banana Chips"
2026-08-04,"Water",35.67,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-05,"Bell Pepper",123.27,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-05,"Butter/Margarine",434.76,g,"Production Batch Processing","Binayong Hipon"
2026-08-05,"Cabbage",287.4,g,"Production Batch Processing","Crispy Bucheron"
2026-08-05,"Carrots",232.42,g,"Production Batch Processing","Salted Banana Chips"
2026-08-05,"Chicken",933.94,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-05,"Chiton",1773.21,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-05,"Cooking Oil",12.07,L,"Production Batch Processing","Biscocho Chips"
2026-08-05,"Garlic",185.8,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-05,"Ground Pepper",43.48,g,"Production Batch Processing","Binayong Hipon"
2026-08-05,"Honey",310.02,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-05,"Loaf Bread",5.81,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-05,"Onion",266.51,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-05,"Oyster Sauce",100.89,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-05,"Peanuts",2131.81,g,"Production Batch Processing","Biscocho Chips"
2026-08-05,"Pork",907.67,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-05,"Pork Skin",1839.88,g,"Production Batch Processing","Binayong Hipon"
2026-08-05,"Raw Bananas",2409.12,g,"Production Batch Processing","Crispy Bucheron"
2026-08-05,"Salt",181.21,g,"Production Batch Processing","Salted Banana Chips"
2026-08-05,"Sea Salt",97.43,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-05,"Sesame Oil",68.65,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-05,"Small Shrimp",2464.43,g,"Production Batch Processing","Biscocho Chips"
2026-08-05,"Soy Sauce",149.92,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-05,"Spring Onion",116.39,g,"Production Batch Processing","Binayong Hipon"
2026-08-05,"Sugar",420.14,g,"Production Batch Processing","Crispy Bucheron"
2026-08-05,"Turmeric Powder",58.78,g,"Production Batch Processing","Salted Banana Chips"
2026-08-05,"Water",33.08,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-06,"Bell Pepper",110.19,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-06,"Butter/Margarine",501.37,g,"Production Batch Processing","Binayong Hipon"
2026-08-06,"Cabbage",286.92,g,"Production Batch Processing","Crispy Bucheron"
2026-08-06,"Carrots",196.68,g,"Production Batch Processing","Salted Banana Chips"
2026-08-06,"Chicken",925.81,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-06,"Chiton",1807.17,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-06,"Cooking Oil",11.16,L,"Production Batch Processing","Biscocho Chips"
2026-08-06,"Garlic",162.01,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-06,"Ground Pepper",45.45,g,"Production Batch Processing","Binayong Hipon"
2026-08-06,"Honey",339.8,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-06,"Loaf Bread",6.04,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-06,"Onion",310.91,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-06,"Oyster Sauce",115.72,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-06,"Peanuts",2243.76,g,"Production Batch Processing","Biscocho Chips"
2026-08-06,"Pork",834.94,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-06,"Pork Skin",1679.8,g,"Production Batch Processing","Binayong Hipon"
2026-08-06,"Raw Bananas",2434.24,g,"Production Batch Processing","Crispy Bucheron"
2026-08-06,"Salt",182.83,g,"Production Batch Processing","Salted Banana Chips"
2026-08-06,"Sea Salt",88.5,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-06,"Sesame Oil",61.25,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-06,"Small Shrimp",2645.74,g,"Production Batch Processing","Biscocho Chips"
2026-08-06,"Soy Sauce",162.18,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-06,"Spring Onion",117.22,g,"Production Batch Processing","Binayong Hipon"
2026-08-06,"Sugar",395.14,g,"Production Batch Processing","Crispy Bucheron"
2026-08-06,"Turmeric Powder",55.43,g,"Production Batch Processing","Salted Banana Chips"
2026-08-06,"Water",34.12,L,"Production Batch Processing","Creamy Peanut Butter"
2026-08-07,"Bell Pepper",126.92,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-07,"Butter/Margarine",468.65,g,"Production Batch Processing","Binayong Hipon"
2026-08-07,"Cabbage",283.82,g,"Production Batch Processing","Crispy Bucheron"
2026-08-07,"Carrots",242.48,g,"Production Batch Processing","Salted Banana Chips"
2026-08-07,"Chicken",964.29,g,"Production Batch Processing","Creamy Peanut Butter"
2026-08-07,"Chiton",1539,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-08-07,"Cooking Oil",12.22,L,"Production Batch Processing","Biscocho Chips"
2026-08-07,"Garlic",195.88,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-08-07,"Ground Pepper",49.36,g,"Production Batch Processing","Binayong Hipon"
2026-08-07,"Honey",316.23,ml,"Production Batch Processing","Crispy Bucheron"
2026-08-07,"Loaf Bread",5.74,pcs,"Production Batch Processing","Salted Banana Chips"
2026-08-07,"Onion",286.75,g,"Production Batch Processing","Creamy Peanut Butter"
